w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
cl,5pm,2038.0,3.0,24957.0,24957.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
143,143,7.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiscal year ending 30 september,fiscal year beginning 1 april,68.0,5954.0,320551.0,320551.0,0.0,0.30000000000000004,0.6428571428571428,0.7272727272727273,0.1643835616438355,0.4666666666666667,0.571154986064882,14.0
r1z8,z14,33.0,1.0,2117.0,2117.0,0.0,0.6,1.0,1.0,0.42264973081037416,1.0,1.0,3.0
forestry and logging,"manufacturing, mining and quarrying and other industrial activities",771.0,2642.0,61626.0,61626.0,0.0,0.33333333333333337,0.8245614035087719,0.9285714285714286,0.24937878361251065,0.5222825337431465,0.741283158097889,56.0
director of human resources,director human resources,14.0,2.0,374362.0,374362.0,1.0,0.06666666666666665,0.125,0.1923076923076923,0.02160081905954292,0.05131670194948623,0.10455699130643625,3.0
retailtelecommunications servicesadvertising and pr services,retail;telecommunications services;advertising and pr services,2.0,1.0,22000.0,22000.0,1.0,0.05555555555555558,0.11538461538461542,0.17543859649122806,0.007017630562361932,0.034818468485746434,0.06840573860297539,2.0
cab,benji,665.0,442.0,610676.0,610676.0,0.0,0.8571428571428572,1.0,1.0,0.7418011102528389,1.0,1.0,5.0
romanian leu,romanian leu,429.0,510.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
netherlands,saint vincent and the grenadines,414.0,368.0,81106.0,81106.0,0.0,0.4285714285714286,0.8387096774193549,0.9444444444444444,0.20495360800007478,0.758878588914794,0.882148869802242,23.0
europe & central asia,latin america & caribbean,58.0,42.0,263.0,263.0,0.0,0.375,0.8947368421052632,0.95,0.16049488462954353,0.8309691490542968,0.904327025353012,20.0
1001,1001,85.0,86.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turkey,tunisia,223.0,4.0,374362.0,374362.0,0.0,0.8,0.9,1.0,0.7278344730240913,0.8174258141649446,1.0,5.0
project management,design services,13255.0,1509.0,151623.0,151623.0,0.0,0.625,1.0,1.0,0.5076008767760405,1.0,1.0,16.0
connecticut,ct,559.0,1058.0,374362.0,374362.0,1.0,0.7142857142857143,0.9,1.0,0.22848325018954052,0.683772233983162,1.0,9.0
"priority survey (ps), 1993","labor force survey (lfs), 2010",1.0,1.0,263.0,263.0,0.0,0.5,0.6923076923076923,0.7906976744186046,0.3105457069375648,0.5330738578244509,0.6528174625852932,15.0
1025,1025,7.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96367-0027,96931-2894,1.0,1.0,1973.0,1973.0,0.0,0.5,0.9411764705882353,1.0,0.5,0.8888888888888888,1.0,7.0
sc,wi,26.0,26.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
transport and communications service supervisors n. e. c.,computer equipment operators,12.0,21.0,41544.0,41544.0,0.0,0.23529411764705888,0.8360655737704918,0.9605263157894737,0.21792569941199857,0.705638006528174,0.9234035618217752,44.0
parkrose,homestead,1174.0,327.0,82958.0,82958.0,0.0,0.6363636363636364,1.0,1.0,0.5232687053772038,1.0,1.0,9.0
322,322,2.0,5.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trujillo altl,trujillo alto,1.0,8.0,1351.0,1351.0,1.0,0.0,0.15384615384615385,0.16666666666666663,0.0369131753138463,0.08333333333333315,0.09090909090909094,1.0
seychelles,bulgaria,191.0,330.0,48269.0,48269.0,0.0,0.9166666666666666,1.0,1.0,0.8585786437626906,1.0,1.0,10.0
1147,1147,42.0,15.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chad,united arab emirates,289.0,581.0,215337.0,215337.0,0.0,0.8571428571428572,1.0,1.0,0.683772233983162,1.0,1.0,19.0
fire protection,computer and peripheral equipment manufacturing,1.0,57.0,374362.0,374362.0,0.0,0.4444444444444444,0.9423076923076923,1.0,0.2545315094249445,0.8947206390484606,1.0,39.0
acs 5-year estimates,cdc breastfeeding report card,318.0,218.0,403984.0,403984.0,0.0,0.5789473684210527,0.9285714285714286,1.0,0.30512077102769664,0.8804771390665607,1.0,24.0
217,217,14.0,13.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
less_subsidies_on_products,agriculture_forestry_and_fishing,2267.0,3093.0,68023.0,68023.0,0.0,0.368421052631579,0.9803921568627451,1.0,0.3194444444444443,0.9372235179425655,1.0,27.0
plan covers teachers,plan covers police and/or fire,656.0,448.0,2720.0,2720.0,0.0,0.3529411764705882,0.6764705882352942,0.7142857142857143,0.15540023358273491,0.4756958796088031,0.5351651598993159,15.0
middle east & north africa,latin america & caribbean,21.0,42.0,263.0,263.0,0.0,0.3529411764705882,0.825,0.9318181818181819,0.1687422199103059,0.6598319742916955,0.8723115203861878,23.0
sur,sau,1.0,1.0,269.0,269.0,0.0,0.5,1.0,1.0,0.33333333333333326,1.0,1.0,2.0
saudi arabia,slovakia,46.0,26.0,9234.0,9234.0,0.0,0.75,0.9411764705882353,1.0,0.3178089597593534,0.886039423540362,1.0,8.0
middle east and northern africa,north america,19.0,2.0,157.0,157.0,0.0,0.2666666666666667,0.71875,0.8571428571428572,0.1481042110959967,0.4896896369201713,0.7200537445220728,21.0
attorney at law,attorney at law,26670.0,4256.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7022,7022,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
others,wepay,4797.0,63.0,5807.0,5807.0,0.0,0.9,1.0,1.0,0.8174258141649446,1.0,1.0,6.0
north coast,willamette valley,584.0,3423.0,129971.0,129971.0,0.0,0.8125,1.0,1.0,0.7105856192918469,1.0,1.0,15.0
morocco,anguilla,1289.0,554.0,215337.0,215337.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
3312,3312,2.0,9.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1064,6.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new zealand,trinidad and tobago,1.0,1.0,155.0,155.0,0.0,0.7142857142857143,0.92,0.96,0.4318344856910723,0.8585786437626906,0.9191547916545557,15.0
north dakota,massachusetts,1.0,1.0,52.0,52.0,0.0,0.7857142857142857,1.0,1.0,0.6060807014208323,1.0,1.0,12.0
5278,5278,3.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19th,shay,1.0,1.0,46.0,46.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
b-no class,b-multiple,41.0,195.0,571153.0,571153.0,0.0,0.8,0.9411764705882353,1.0,0.6666666666666666,0.8888888888888888,1.0,8.0
kerns,gresham - centennial east,822.0,14.0,61497.0,61497.0,0.0,0.7333333333333334,1.0,1.0,0.417777490260418,1.0,1.0,22.0
gross capital formation,gross domestic product (gdp),9188.0,9234.0,81106.0,81106.0,0.0,0.4736842105263158,0.8571428571428572,0.9069767441860466,0.2805816766203846,0.7228673461372864,0.8288158029956348,18.0
mumbai,centurion,85.0,12.0,636.0,636.0,0.0,0.8181818181818181,1.0,1.0,0.7867992836443896,1.0,1.0,8.0
q22langprofperl,q26framelearnpadrino2,1.0,2.0,452.0,452.0,0.0,0.33333333333333337,0.9696969696969697,1.0,0.1986633240469866,0.9402385695332803,1.0,16.0
malta,portugal,368.0,368.0,72485.0,72485.0,0.0,0.6666666666666667,0.9,1.0,0.4654775161751513,0.8110177634953863,1.0,6.0
alameda,gresham - hollybrook,168.0,1.0,61281.0,61281.0,0.0,0.7333333333333334,0.9583333333333334,1.0,0.6670439540918542,0.9063414188418306,1.0,18.0
biological product (except diagnostic) manufacturing,administration of general economic programs,9.0,5.0,374362.0,374362.0,0.0,0.23809523809523814,0.8378378378378378,0.9659090909090909,0.1354658783950471,0.7612165335295403,0.9337410843550921,41.0
maryland,connecticut,7575.0,7353.0,403984.0,403984.0,0.0,0.9230769230769231,1.0,1.0,0.8619868881315291,1.0,1.0,11.0
plza,lake,197503.0,236214.0,9971582.0,9971582.0,0.0,0.6666666666666667,1.0,1.0,0.5,1.0,1.0,4.0
wa,fl,37329.0,85977.0,768922.0,768922.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
marshall islands,australia,389.0,414.0,81106.0,81106.0,0.0,0.5833333333333333,0.9545454545454546,1.0,0.2472273472909191,0.9087129070824723,1.0,11.0
bia,kli,2.0,1.0,842.0,842.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
individual consumption expenditure of households,individual consumption expenditure of general government,83138.0,4595.0,100048.0,100048.0,0.0,0.09999999999999998,0.38181818181818183,0.4354838709677419,0.09463371547102917,0.2682109924881685,0.2608544075105692,17.0
specialty chemicals,oil & gas refining & marketing & transportation,4.0,6.0,505.0,505.0,0.0,0.5263157894736843,0.9811320754716981,1.0,0.4932088394943218,0.9732738758087576,1.0,39.0
"assault, simple",rape,3935.0,206.0,61497.0,61497.0,0.0,0.75,1.0,1.0,0.6,1.0,1.0,12.0
splice_acceptor_variant&intron_variant,frameshift_variant,6.0,1774.0,65188.0,65188.0,0.0,0.47058823529411764,0.8157894736842105,0.85,0.19682549485539214,0.5181305753475733,0.5669872981077806,26.0
wdub,orin,52651.0,44688.0,3313625.0,3313625.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
1004,1004,9.0,10.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zambia,st kitts and nevis,34.0,7.0,374362.0,374362.0,0.0,0.8461538461538461,1.0,1.0,0.7763932022500211,1.0,1.0,16.0
fighting,ghost,26.0,14.0,800.0,800.0,0.0,0.625,0.9,1.0,0.4836022205056778,0.8110177634953863,1.0,6.0
minnesota,new york,112.0,112.0,2720.0,2720.0,0.0,0.7692307692307692,0.9285714285714286,1.0,0.5735985672887791,0.8663693790437879,1.0,8.0
san francisco,san francisco,1619.0,50.0,5807.0,5807.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dead animal,special project br,5408.0,45.0,564403.0,564403.0,0.0,0.6875,0.96,1.0,0.609800513714146,0.9274523749889988,1.0,15.0
10222,10222,2.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaita,pianino,46.0,20.0,806179.0,806179.0,0.0,0.7142857142857143,1.0,1.0,0.5441576941614482,1.0,1.0,5.0
kansas,north dakota,7145.0,5818.0,359836.0,359836.0,0.0,0.7,1.0,1.0,0.552786404500042,1.0,1.0,11.0
khm,cpv,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
boise,brooklyn,529.0,361.0,70964.0,70964.0,0.0,0.8,1.0,1.0,0.5757359312880715,1.0,1.0,6.0
duii,motor vehicle theft,2075.0,5802.0,80256.0,80256.0,0.0,0.9285714285714286,1.0,1.0,0.8657687889571951,1.0,1.0,18.0
consumer staples,real estate,37.0,29.0,505.0,505.0,0.0,0.46153846153846156,0.8636363636363636,0.9545454545454546,0.28730335490020154,0.7550510257216823,0.9109129193625252,11.0
nj,ar,48.0,32.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
"teachers and instructors, all other","teachers and instructors, all other*",28.0,4.0,374362.0,374362.0,1.0,0.0625,0.032258064516129004,0.030303030303030276,0.005012562893380035,0.01169630879647543,0.013986702816730756,1.0
5882,5882,2.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014r,030,1.0,2429.0,198900.0,198900.0,0.0,0.8,1.0,1.0,0.5527864045000421,1.0,1.0,3.0
"income survey (is), 2014","expenditure survey/budget survey (es/bs), 2012/13",1.0,1.0,263.0,263.0,0.0,0.4444444444444444,0.6875,0.7450980392156863,0.24544472210918633,0.4353402974267201,0.49169575474758553,31.0
washington,wa,8853.0,8318.0,374362.0,374362.0,1.0,0.7777777777777778,0.8888888888888888,1.0,0.5917517095361371,0.6666666666666667,1.0,8.0
slovakia,botswana,1466.0,1034.0,191325.0,191325.0,0.0,0.7272727272727273,1.0,1.0,0.40000000000000013,1.0,1.0,7.0
moroccan grand prix,argentine grand prix,1.0,20.0,997.0,997.0,0.0,0.3571428571428571,0.6153846153846154,0.6538461538461539,0.21753920356404843,0.43571190635316526,0.48550424457247343,8.0
construction_isic_f,other_activities_isic_j_p,9234.0,9234.0,73646.0,73646.0,0.0,0.5625,0.7878787878787878,0.8571428571428572,0.21035331470790752,0.6491767922771883,0.7471391312879132,15.0
splice_acceptor_variant,tf_binding_site_variant,401.0,2.0,65188.0,65188.0,0.0,0.47058823529411764,0.7647058823529411,0.8333333333333334,0.31160489955742254,0.6666666666666666,0.7142857142857143,14.0
parker,arverne,1.0,1.0,24591.0,24591.0,0.0,0.5714285714285714,0.7777777777777778,1.0,0.25379749275536356,0.6348516283298893,1.0,4.0
north west,north,1.0,4.0,2772.0,2772.0,1.0,0.4444444444444444,0.5555555555555556,0.625,0.2254033307585166,0.33333333333333337,0.38762756430420553,5.0
nc,wv,32.0,32.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
bagpipes,tenor saxophone,3.0,15.0,56194.0,56194.0,0.0,0.7142857142857143,1.0,1.0,0.6205266807797944,1.0,1.0,13.0
cyprus,sweden,1251.0,945.0,61626.0,61626.0,0.0,0.9,1.0,1.0,0.8556624327025936,1.0,1.0,6.0
alameda county,connecticut,16.0,48.0,2720.0,2720.0,0.0,0.5384615384615384,0.9545454545454546,1.0,0.5120499635257334,0.9122941980692971,1.0,10.0
commercials/promotions,other,700.0,935.0,943111.0,943111.0,0.0,0.7142857142857143,0.9090909090909091,1.0,0.4836022205056778,0.7914855859429253,1.0,19.0
4,4,17.0,11.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,19.0,11.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tualatin - tu3,china/old town,1.0,3243.0,61497.0,61497.0,0.0,0.6,0.9130434782608696,1.0,0.49152482012687326,0.8567770251921134,1.0,12.0
gbp,hkd,6900.0,82.0,63465.0,63465.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
605,605,3.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
south dakota,louisiana,16.0,96.0,2720.0,2720.0,0.0,0.6666666666666667,0.9444444444444444,1.0,0.4770236396315092,0.8933996418221948,1.0,8.0
less_current_transfers_to_the_rest_of_the_world,less_gross_capital_formation,8852.0,11587.0,215337.0,215337.0,0.0,0.42105263157894735,0.8909090909090909,0.9365079365079365,0.22386242578548254,0.767166433832984,0.8676859689937593,34.0
wyoming,new mexico,1158.0,2042.0,359836.0,359836.0,0.0,0.5454545454545454,1.0,1.0,0.454455274410019,1.0,1.0,8.0
1999 esp euro / euro,1999 esp euro / euro,224.0,16.0,48269.0,48269.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gresham - mt. hood,cathedral park,1.0,606.0,80256.0,80256.0,0.0,0.5882352941176471,1.0,1.0,0.4939756862950101,1.0,1.0,16.0
steel,ice,24.0,23.0,801.0,801.0,0.0,0.8333333333333334,1.0,1.0,0.5635642195280153,1.0,1.0,4.0
clean water delivery,vulnerable populations,5.0,16354.0,779092.0,779092.0,0.0,0.5,0.9142857142857143,1.0,0.32500000000000007,0.817993697922684,1.0,19.0
eur,nzd,817.0,355.0,108129.0,108129.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
china;hong kong,greece,1.0,3.0,2031.0,2031.0,0.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,14.0
wholesale_and_retail_trade_repair_of_motor_vehicles_and_motorcycles,memorandum_item_fisim_if_distributed_to_uses,1391.0,241.0,61626.0,61626.0,0.0,0.4285714285714286,0.8472222222222222,0.9893617021276596,0.25561606831627315,0.7642977396044841,0.9680398613949703,48.0
100,100,179.0,238.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conc,dubl,216652.0,207474.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
brazil,germany,25.0,2452.0,150930.0,150930.0,0.0,0.8181818181818181,1.0,1.0,0.6913933000758161,1.0,1.0,6.0
palau,somalia,46.0,46.0,9234.0,9234.0,0.0,0.75,0.8888888888888888,1.0,0.37005921165128797,0.7958758547680684,1.0,5.0
116,116,24.0,16.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangladesh,iran,55.0,73.0,374362.0,374362.0,0.0,0.8181818181818181,0.9090909090909091,1.0,0.5669872981077806,0.8075499102701247,1.0,9.0
missouri,iowa,837.0,332.0,48722.0,48722.0,0.0,0.75,1.0,1.0,0.5669872981077806,1.0,1.0,6.0
balb,daly,238171.0,246208.0,9971582.0,9971582.0,0.0,0.6,0.8,1.0,0.5917517095361369,0.6666666666666666,1.0,2.0
third party,employee,189.0,181.0,439.0,439.0,0.0,0.8461538461538461,1.0,1.0,0.8619868881315291,1.0,1.0,11.0
al,pg,924.0,400.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
"7,8","6,30",32.0,1.0,100048.0,100048.0,0.0,0.8333333333333334,1.0,1.0,0.7113248654051871,1.0,1.0,3.0
hayhurst,gresham - rockwood group,157.0,148.0,61779.0,61779.0,0.0,0.7222222222222222,0.962962962962963,1.0,0.6422291236000337,0.9272607032546692,1.0,21.0
690,540,1890.0,1151.0,59853.0,59853.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
aud,eur,1846.0,6373.0,63465.0,63465.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
energy jobs,training jobs,650.0,161.0,50000.0,50000.0,0.0,0.3846153846153846,0.7647058823529411,0.8235294117647058,0.39459448540331876,0.6619382981085934,0.6984886554222364,7.0
attorney for employer,attorney for employer,62.0,21.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"12,13","4,13",20.0,1.0,223379.0,223379.0,0.0,0.4,0.6,0.75,0.2440710539815456,0.42264973081037416,0.5917517095361371,2.0
4501,4501,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kansas,illinois,55.0,369.0,7930.0,7930.0,0.0,0.7142857142857143,1.0,1.0,0.7628291754873715,1.0,1.0,6.0
w15,y10,33.0,33.0,2150.0,2150.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
141,141,4.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nc,nv,32.0,32.0,2720.0,2720.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,1.0
tajikistan,netherlands,1.0,1.0,155.0,155.0,0.0,0.6666666666666667,0.9411764705882353,1.0,0.548151942942468,0.9046537410754407,1.0,10.0
6493,6493,2.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zwe,prt,121.0,134.0,21477.0,21477.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
playford,adelaide city,16652.0,819.0,82545.0,82545.0,0.0,0.6923076923076923,0.9411764705882353,1.0,0.5370899501137243,0.8989847455447789,1.0,11.0
pss,tjk,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
dc,vt,1.0,10.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
620,641,1094.0,1129.0,82958.0,82958.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
parque central,nuevo estadio,6.0,3.0,4572.0,4572.0,0.0,0.625,0.9583333333333334,1.0,0.4576738554533596,0.9199359230974564,1.0,12.0
urban,community,16.0,36.0,21112.0,21112.0,0.0,0.8181818181818181,1.0,1.0,0.7303200550147031,1.0,1.0,8.0
714,714,3.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
source_actcosts,expense_otherdeductions,1.0,1.0,280.0,280.0,0.0,0.4666666666666667,0.9393939393939394,1.0,0.3832328606356894,0.8908910548820038,1.0,16.0
fha-insured,conventional,66754.0,332433.0,466566.0,466566.0,0.0,0.75,1.0,1.0,0.5954800825220548,1.0,1.0,11.0
gothenburg,norrk�ping,7.0,3.0,4572.0,4572.0,0.0,0.6923076923076923,1.0,1.0,0.45993827513267826,1.0,1.0,8.0
16,26,19.0,21.0,100048.0,100048.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,1.0
jalisco,arroyito - estadio dr. lisandro de la torre,14.0,6.0,4572.0,4572.0,0.0,0.6875,0.9473684210526316,0.9772727272727273,0.550497951556554,0.894590744661054,0.9318005660529527,38.0
i09,k07,8.0,11.0,1420.0,1420.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
vnm,tto,20.0,35.0,59228.0,59228.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
saint lucia,united kingdom of great britain and northern ireland,375.0,414.0,81106.0,81106.0,0.0,0.631578947368421,0.9411764705882353,0.9824561403508771,0.3558396715602302,0.8431070918894528,0.9537749836478976,46.0
ovc9_0,npaw6_0,318.0,110.0,403984.0,403984.0,0.0,0.8181818181818181,0.9,1.0,0.6913933000758161,0.8174258141649446,1.0,5.0
niger,cayman islands,4.0,1.0,374362.0,374362.0,0.0,0.8461538461538461,1.0,1.0,0.726138721247417,1.0,1.0,12.0
arc fye (check),payroll note.,1.0,14.0,2720.0,2720.0,0.0,0.7058823529411764,1.0,1.0,0.6604501249491339,1.0,1.0,13.0
4,belize,16.0,100.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
litespeed,mw2238.codfw.wmnet,6.0,1.0,1781.0,1781.0,0.0,0.8235294117647058,1.0,1.0,0.7642977396044841,1.0,1.0,17.0
580,580,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimin kaikan (nagoya),shimin kaikan,4.0,2.0,21607.0,21607.0,1.0,0.3846153846153846,0.42105263157894735,0.44999999999999996,0.09490332008121916,0.19821627426272692,0.2583801512904337,9.0
equals_household_final_consumption_expenditure_in_domestic_market,food_and_non_alcoholic_beverages,4539.0,5520.0,100048.0,100048.0,0.0,0.4347826086956522,0.8552631578947368,0.9666666666666667,0.18016066956250776,0.6897733062682075,0.9309934440657646,50.0
96950-0688,96931-1601,1.0,1.0,1973.0,1973.0,0.0,0.5,0.875,0.9333333333333333,0.42024909563579715,0.7777777777777778,0.875,5.0
2899,2899,577.0,294.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,207.0,280.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greece,china;hong kong,3.0,1.0,2031.0,2031.0,0.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,14.0
los angeles county,detroit,16.0,32.0,2720.0,2720.0,0.0,0.8,1.0,1.0,0.6348516283298893,1.0,1.0,15.0
4249,4249,3.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beaverton - west slope,glenfair,6.0,418.0,73590.0,73590.0,0.0,0.7058823529411764,1.0,1.0,0.5829711718858506,1.0,1.0,20.0
615,615,5.0,8.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suriname,liberia,11.0,6.0,374362.0,374362.0,0.0,0.6,0.9166666666666666,1.0,0.4107443490112105,0.8456966500379081,1.0,7.0
wholesale electronic markets and agents and brokers,landscape architectural services,1.0,8.0,374362.0,374362.0,0.0,0.4285714285714286,0.8135593220338984,0.9722222222222222,0.15454774184227082,0.6909678837136266,0.9286925967187707,39.0
new caledonia,morocco,46.0,46.0,9237.0,9237.0,0.0,0.8333333333333334,1.0,1.0,0.7038255611204538,1.0,1.0,11.0
real estate activities (l),"crop and animal production, hunting and related service activities (01)",13684.0,6102.0,320551.0,320551.0,0.0,0.4782608695652174,0.7258064516129032,0.8108108108108107,0.19111022344008732,0.47824114295952624,0.6597930912801142,49.0
822,hp2,2642.0,7.0,61779.0,61779.0,0.0,0.75,1.0,1.0,0.4836022205056778,1.0,1.0,2.0
w50,530,2.0,1387.0,70964.0,70964.0,0.0,0.5,1.0,1.0,0.33333333333333326,1.0,1.0,2.0
ok,ny,6.0,16.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
48,swaziland,1.0,1272.0,320551.0,320551.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
georgia,ga,2375.0,4017.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.29289321881345254,1.0,1.0,5.0
robbery,offenses against family,1318.0,89.0,70964.0,70964.0,0.0,0.8,1.0,1.0,0.8277078030984208,1.0,1.0,21.0
30,hp3,18.0,6.0,61281.0,61281.0,0.0,0.75,1.0,1.0,0.5917517095361371,1.0,1.0,3.0
bob,sbd,7325.0,554.0,671205.0,671205.0,0.0,0.75,1.0,1.0,0.4836022205056778,1.0,1.0,3.0
foresters and related scientists,finance and administration managers,9.0,44.0,41544.0,41544.0,0.0,0.19999999999999996,0.782608695652174,0.9137931034482758,0.28081242416823604,0.6458558765125858,0.841089568459068,27.0
the former yugoslav republic of macedonia,india,221.0,1774.0,215337.0,215337.0,0.0,0.8095238095238095,0.9767441860465116,1.0,0.6741781235848017,0.9209430584957905,1.0,37.0
mi,ny,677.0,1262.0,21112.0,21112.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
uganda,iceland,248.0,856.0,61626.0,61626.0,0.0,0.6666666666666667,0.7777777777777778,0.875,0.4654775161751513,0.6348516283298893,0.7763932022500211,5.0
et,kr,2.0,277.0,2483304.0,2483304.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
gbr,vgb,26.0,7.0,2031.0,2031.0,0.0,0.5,0.6666666666666667,1.0,0.33333333333333326,0.5000000000000001,1.0,2.0
microsoft-iis/8.0,mw2199.codfw.wmnet,1.0,1.0,1781.0,1781.0,0.0,0.7,1.0,1.0,0.683772233983162,1.0,1.0,17.0
principal,principal,2.0,389.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eg,g,4281.0,51164.0,277131.0,277131.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
a,b,22.0,17.0,45.0,45.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
suwon world cup stadium,busan asiad main stadium,4.0,3.0,4572.0,4572.0,0.0,0.4375,0.7272727272727273,0.8378378378378378,0.3073715142523352,0.5678791892748876,0.7208547368804588,11.0
"5,11","15,16",18.0,82.0,223379.0,223379.0,0.0,0.25,0.6,0.75,0.07417990022744858,0.42264973081037416,0.5917517095361371,2.0
nebraska,ne,672.0,587.0,374362.0,374362.0,1.0,0.7142857142857143,0.8571428571428572,1.0,0.5527864045000421,0.6220355269907728,1.0,6.0
529,529,4.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iowa,ia,917.0,705.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,2.0
