,index,w1,w2,count1,count2,total1,total2,isDuplicate
1479,,Slovenia,Lebanon,87.0,35.0,129971.0,129971.0,0.0
1480,3555.0,Maremma Sheepdog X,Maremma Sheep Dog X,8.0,18.0,82545.0,82545.0,1.0
1481,,Austin,Imola,1.0,1.0,73.0,73.0,0.0
1482,4176.0,REPRESENTATIVE WITH GULF COAST ASIAN RESOURCES,REPRESENATIVE WITH GULF COAST ASIAN RESOURCES,3.0,2.0,374362.0,374362.0,1.0
1483,,Reproductive Health,Disability,1735.0,55.0,403984.0,403984.0,0.0
1484,,KS,GU,7146.0,55.0,943111.0,943111.0,0.0
1485,,Hanover County,Dauphin County,1.0,1.0,910.0,910.0,0.0
1486,,Denmark,2,965.0,30.0,68023.0,68023.0,0.0
1487,,Others,"Shared, faucet, community water system",127.0,4614.0,41544.0,41544.0,0.0
1488,,Port Elizabeth Stadium,Stade du Parc Lescure,8.0,9.0,4572.0,4572.0,0.0
1489,,Los Angeles County,Kentucky,16.0,48.0,2720.0,2720.0,0.0
1490,,215,045B,9.0,1.0,198900.0,198900.0,0.0
1491,,Sports and Recreational Equipment and Supplies and Accessories,Mining and oil and gas services,1261.0,1051.0,346018.0,346018.0,0.0
1492,3539.0,LOWCHEN,Lowchen,1.0,2.0,82545.0,82545.0,1.0
1493,,R1X6,Z13b,33.0,1.0,2117.0,2117.0,0.0
1494,,"Equals: VALUE ADDED, GROSS, at basic prices",Plus: Taxes on products,3390.0,2230.0,61626.0,61626.0,0.0
1495,,ABW,GAB,1519.0,1519.0,401016.0,401016.0,0.0
1496,,WOODLAND PARK,S BURLINGAME,27.0,42.0,64618.0,64618.0,0.0
1497,,Kosovo,Lebanon,1419.0,8792.0,671205.0,671205.0,0.0
1498,,116,162,1.0,79.0,64618.0,64618.0,0.0
1499,,COL,ZWE,1.0,1.0,269.0,269.0,0.0
1500,,Tex-Mex,Chinese/Japanese,2420.0,1017.0,399918.0,399918.0,0.0
1501,3731.0,St Bernard,St. Bernard,9.0,12.0,82545.0,82545.0,1.0
1502,,social care facility,storage shed,43.0,113.0,198900.0,198900.0,0.0
1503,,CA-SBE CDVBE MBE MOSB SB SBASDB SDVOSB WBE WOSB,CA-MB CA-SB CA-SBE DBE MBE SB,1.0,21.0,346018.0,346018.0,0.0
1504,,049D,306,2.0,3.0,198900.0,198900.0,0.0
1505,,Vandalism,Homicide,5783.0,27.0,64618.0,64618.0,0.0
1506,675.0,WV,WEST VIRGINIA,1.0,2.0,374362.0,374362.0,1.0
1507,,39,21,3.0,77.0,191325.0,191325.0,0.0
1508,,Annual (Omaha B-cycle),Annual Membership (Charlotte B-cycle),3.0,22.0,649231.0,649231.0,0.0
1509,,"10,53",27,1.0,522.0,225363.0,225363.0,0.0
1510,903.0,White/Blue,Blue/White,26.0,86.0,82545.0,82545.0,1.0
1511,,UKRAINE,BELARUS,1454.0,496.0,374362.0,374362.0,0.0
1512,,LKOS - BRYANT,GRESHAM - WILKES EAST,1.0,68.0,73590.0,73590.0,0.0
1513,,San Antonio de las Minas Valley,Dalmatian Coast,2.0,1.0,129971.0,129971.0,0.0
1514,704.0,Tan/White,White/Tan,1183.0,926.0,82545.0,82545.0,1.0
1515,,biodiesel,coal_tar,4568.0,2245.0,1189482.0,1189482.0,0.0
1516,774.0,White/Cream,White & Cream,82.0,49.0,82545.0,82545.0,1.0
1517,,MACEDONIA,LEBANON,4.0,50.0,374362.0,374362.0,0.0
1518,,KENTON,CENTRAL BEAVERTON,1139.0,1.0,80256.0,80256.0,0.0
1519,,Kansas,District of Columbia,1.0,1.0,52.0,52.0,0.0
1520,,"9,15",25,1.0,81.0,227092.0,227092.0,0.0
1521,,Oman,Republic of Moldova,170.0,230.0,48269.0,48269.0,0.0
1522,,frameshift_variant&splice_region_variant,3_prime_UTR_variant,56.0,428.0,65188.0,65188.0,0.0
1523,,USD,PKR,105494.0,26856.0,671205.0,671205.0,0.0
1524,,Y04,X03,33.0,33.0,2117.0,2117.0,0.0
1525,,620,642,814.0,1226.0,70964.0,70964.0,0.0
1526,,nursing home lte 6,clinics-medic/dental,5.0,581.0,198900.0,198900.0,0.0
1527,,NCON,SFIA,40873.0,89351.0,3313625.0,3313625.0,0.0
1528,,Turkmenistan,Gambia,5.0,5.0,515738.0,515738.0,0.0
1529,,HONG KONG,NEPAL,414.0,1204.0,374362.0,374362.0,0.0
1530,,Offenses Against Family,Liquor Laws,45.0,2761.0,61779.0,61779.0,0.0
1531,,plus_statistical_discrepancy,education,335.0,4822.0,223379.0,223379.0,0.0
1532,,Forestry and logging,Construction,741.0,3094.0,68023.0,68023.0,0.0
1533,,03G,04A,9.0,7337.0,399918.0,399918.0,0.0
1534,,HN,NE,2690.0,745.0,151623.0,151623.0,0.0
1535,,Palau,Cote d'Ivoire,1.0,1546.0,151623.0,151623.0,0.0
1536,,T414QE,310,2.0,52.0,11106.0,11106.0,0.0
1537,,"Shared, faucet, community water system",Others,4614.0,127.0,41544.0,41544.0,0.0
1538,,Lebanon,Lithuania,37.0,8.0,150930.0,150930.0,0.0
1539,,CU,BN,2.0,1.0,161.0,161.0,0.0
1540,3379.0,Dogue de Bordeaux X,Dogue De Bordeaux X,4.0,11.0,82545.0,82545.0,1.0
1541,,ORIN,WDUB,1.0,1.0,46.0,46.0,0.0
1542,,Croatia/Yugoslavia (former),Sierra Leone,43.0,9.0,1518.0,1518.0,0.0
1543,,Netherlands,India,1.0,1.0,73.0,73.0,0.0
1544,2718.0,Colonial Theatre,Colonial Theater,3.0,1.0,21607.0,21607.0,1.0
1545,,Lithuania,25,1377.0,1.0,100048.0,100048.0,0.0
1546,,Costume Jewelry and Novelty Manufacturing,Schiffli Machine Embroidery,1.0,1.0,374362.0,374362.0,0.0
1547,,Wyoming,Connecticut,15.0,106.0,7930.0,7930.0,0.0
1548,310.0,"Falls Church, VA","Falls Church, VA 22042",1.0,1.0,22000.0,22000.0,1.0
1549,,parking lot,nursery(floral),67.0,25.0,198900.0,198900.0,0.0
1550,,"Excludes education, human health and social work activities","Includes Professional, scientific and technical activities (M), and Administrative and support service activities (N) of ISIC Rev. 4 industry classification.",1.0,1.0,68023.0,68023.0,0.0
1551,,BEAVERTON - WEST SLOPE,HAZELWOOD,3.0,4411.0,82958.0,82958.0,0.0
1552,,BZ,RW,168.0,583.0,151623.0,151623.0,0.0
1553,,British Virgin Islands,El Salvador,414.0,405.0,81106.0,81106.0,0.0
1554,,MWI,SEN,94.0,48.0,15736.0,15736.0,0.0
1555,3082.0,MT,MONTANA,86.0,73.0,374362.0,374362.0,1.0
1556,,gross_fixed_capital_formation_including_acquisitions_less_disposals_of_valuables,household_consumption_expenditure_including_non_profit_institutions_serving_households,9188.0,9188.0,81106.0,81106.0,0.0
1557,,Missouri,North Carolina,20.0,41.0,910.0,910.0,0.0
1558,,California Natural Resources Agency,"Forestry and Fire Protection, Department of",1.0,23244.0,346018.0,346018.0,0.0
1559,,Terras do Dão,Northern Cape,4.0,2.0,129971.0,129971.0,0.0
1560,,Apache/2,Proxy Pandeiro UOL,15.0,1.0,1781.0,1781.0,0.0
1561,296.0,Automotive and Parts MfgManufacturing - Other,Automotive and Parts Mfg; Manufacturing - Other,12.0,1.0,22000.0,22000.0,1.0
1562,,GRESHAM - NORTH GRESHAM,GRESHAM - NORTHWEST GRESH,12.0,2.0,59853.0,59853.0,0.0
1563,,Uruguay,Curaçao,40.0,50.0,59228.0,59228.0,0.0
1564,,W21,923,2.0,783.0,63279.0,63279.0,0.0
1565,,Japan,Afghanistan,1519.0,1519.0,401016.0,401016.0,0.0
1566,,AssetValMeth_GASB,UAALYearEstablished,1.0,1.0,280.0,280.0,0.0
1567,,Micronesia (Federated States of),Iraq,46.0,46.0,9234.0,9234.0,0.0
1568,,MBE WOSB,CA-MB CA-SB CA-SBE DBE MBE SB WBE,1.0,15.0,346018.0,346018.0,0.0
1569,,Internet Software & Services,Computer Hardware,20.0,2.0,505.0,505.0,0.0
1570,,COSTA RICA,GMF,6.0,2.0,1973.0,1973.0,0.0
1571,,Arkansas,West Virginia,24.0,24.0,1224.0,1224.0,0.0
1572,,Radio,Internet,23384.0,165966.0,943111.0,943111.0,0.0
1573,,Clubhouse,Maintenance Facility,674.0,94.0,5494.0,5494.0,0.0
1574,,Chile,Serbia,4472.0,12.0,129971.0,129971.0,0.0
1575,,Guinea,Azerbaijan,526.0,1883.0,151623.0,151623.0,0.0
1576,,TX,FL,28.0,15.0,558.0,558.0,0.0
1577,,KY,NY,4.0,16.0,558.0,558.0,0.0
1578,,Alto Shawm,Director,8.0,92.0,806179.0,806179.0,0.0
1579,3801.0,Wire Hair Terrier,Wirehaired Terrier,3.0,4.0,82545.0,82545.0,1.0
1580,,Cable & Satellite,Publishing,4.0,5.0,505.0,505.0,0.0
1581,,"Public administration and defence, education, human health and social work activities (O+P+Q)",Transportation and storage (H),6268.0,12397.0,320551.0,320551.0,0.0
1582,,roofing materials,club,1.0,125.0,198900.0,198900.0,0.0
1583,,Religious Articles,Jewelry,68.0,1371.0,671205.0,671205.0,0.0
1584,,COLM,DELN,158364.0,241043.0,9971582.0,9971582.0,0.0
1585,4515.0,OR,OREGON,520.0,620.0,374362.0,374362.0,1.0
1586,,Dalmatian Coast,San Antonio de las Minas Valley,1.0,2.0,129971.0,129971.0,0.0
1587,,Samoa,The former Yugoslav Republic of Macedonia,368.0,208.0,73645.0,73645.0,0.0
1588,,Chad,Japan,2.0,620.0,59228.0,59228.0,0.0
1589,,"3,21","15,19",3.0,14.0,227092.0,227092.0,0.0
1590,,Dauphin County,Hanover County,1.0,1.0,910.0,910.0,0.0
1591,,Hungary,US-France,231.0,1.0,150930.0,150930.0,0.0
1592,,Chronic Obstructive Pulmonary Disease,"Nutrition, Physical Activity, and Weight Status",52536.0,29512.0,403984.0,403984.0,0.0
1593,,agriculture_hunting_forestry_fishing,plus_taxes_on_products,10897.0,4561.0,225363.0,225363.0,0.0
1594,,X12b,Y12b,1.0,1.0,2117.0,2117.0,0.0
1595,,AK,AZ,5312.0,23791.0,768922.0,768922.0,0.0
1596,,Ghost,Water,32.0,112.0,800.0,800.0,0.0
1597,,Benin,Azerbaijan,12.0,1.0,2772.0,2772.0,0.0
1598,,MI,IA,49142.0,28285.0,619129.0,619129.0,0.0
1599,,Mauritania,Barbados,368.0,368.0,73646.0,73646.0,0.0
1600,,Bogotá UberAngel,Cuernavaca UberX,11.0,16.0,90287.0,90287.0,0.0
1601,,real_estate_activities,plus_statistical_discrepancy,2982.0,8.0,68023.0,68023.0,0.0
1602,,Liberia,Samoa,398.0,368.0,81106.0,81106.0,0.0
1603,,normal,water,105.0,114.0,801.0,801.0,0.0
1604,,CA-DVBE CA-MB CA-SB DBE,CA-MB CA-SB CA-SBE DBE MOSB SB,3.0,1.0,346018.0,346018.0,0.0
1605,,13,Thailand,2.0,689.0,48269.0,48269.0,0.0
1606,,ASHCREEK,MAPLEWOOD,133.0,42.0,70964.0,70964.0,0.0
1607,,841,741,430.0,1471.0,80256.0,80256.0,0.0
1608,,Human health and social work activities,"Crop and animal production, hunting and related service activities",1117.0,830.0,68023.0,68023.0,0.0
1609,,MD,IL,34873.0,67326.0,619129.0,619129.0,0.0
1610,,ME,HI,7384.0,7688.0,403984.0,403984.0,0.0
1611,,NY,KY,16.0,4.0,558.0,558.0,0.0
1612,,Roter Veltliner,Viura,13.0,107.0,129971.0,129971.0,0.0
1613,,Afghanistan,Nauru,368.0,412.0,80583.0,80583.0,0.0
1614,,Two or More Nonrelated Persons/Members,Single Family,167.0,28445.0,41544.0,41544.0,0.0
1615,,SABIN,HAYHURST,228.0,188.0,63279.0,63279.0,0.0
1616,,Value Added refers to GDP.,Includes Private households with employed persons.,1.0,2.0,68023.0,68023.0,0.0
1617,,Fiji,Nicaragua,13.0,3231.0,151623.0,151623.0,0.0
1618,,Education - Cambodia,Conflict Zone (Gaza Businesses),70.0,136.0,779092.0,779092.0,0.0
1619,,LKOS - OAK CREEK,HOSFRD-ABRNETHY,1.0,741.0,61281.0,61281.0,0.0
1620,,Arson,Prostitution,325.0,431.0,82958.0,82958.0,0.0
1621,4366.0,New York,"New York,",1773.0,5.0,5807.0,5807.0,1.0
1622,,DUII,Prostitution,2060.0,440.0,64618.0,64618.0,0.0
1623,,362,520,1.0,761.0,61779.0,61779.0,0.0
1624,,Swaziland,Dominican Republic,46.0,46.0,9234.0,9234.0,0.0
1625,,IRQ,AZE,18.0,1.0,2772.0,2772.0,0.0
1626,,RUS,LBR,4.0,61.0,24957.0,24957.0,0.0
1627,855.0,APRICOT/CREAM,Apricot & Cream,13.0,15.0,82545.0,82545.0,1.0
1628,,"Labor force survey (LFS), 2010","Priority survey (PS), 2013",1.0,1.0,263.0,263.0,0.0
1629,,Guatemala,Somalia,53.0,3.0,515738.0,515738.0,0.0
1630,,Boston.com Frontend,mw2173.codfw.wmnet,1.0,1.0,1781.0,1781.0,0.0
1631,,central_government_net_cash_inflow,financial_corporations_survey_banking_survey_domestic_credit,4847.0,3685.0,884244.0,884244.0,0.0
1632,,YUGOSLAVIA,GABON,10.0,3.0,374362.0,374362.0,0.0
1633,,Spayed Female Kitten,Unknown Kitten,4151.0,1972.0,29421.0,29421.0,0.0
1634,,BOLIVIA,SOUTH AFRICA,17.0,56.0,374362.0,374362.0,0.0
1635,3857.0,gtm,GTM,14.0,2058.0,463231.0,463231.0,1.0
1636,4041.0,GM,GENERAL MANAGER,1.0,1.0,374362.0,374362.0,1.0
1637,,South Asia,Latin America & Caribbean,8.0,42.0,263.0,263.0,0.0
1638,,NH,ME,8330.0,9326.0,240579.0,240579.0,0.0
1639,,Native Hawaiian or Other Pacific Islander,White,417.0,3401.0,466566.0,466566.0,0.0
1640,,15,"11,20",94.0,2.0,227092.0,227092.0,0.0
1641,463.0,chicago,Chicago,131.0,25761.0,107093.0,107093.0,1.0
1642,,I08,L02,26.0,10.0,1420.0,1420.0,0.0
1643,3896.0,Attorney for Employer,ATTORNEY FOR EMPLOYER,62.0,21.0,374362.0,374362.0,1.0
1644,256.0,Healthcare Services,•   Healthcare Services,1919.0,3.0,22000.0,22000.0,1.0
1645,,Argentina,Bulgaria,368.0,368.0,73646.0,73646.0,0.0
1646,,HI,IA,26.0,26.0,11106.0,11106.0,0.0
1647,,DE,NL,1.0,705.0,108129.0,108129.0,0.0
1648,,Erie County,Natrona County,3.0,1.0,910.0,910.0,0.0
1649,,nginx/1.10.2,nginx/1.10.3,1.0,5.0,1781.0,1781.0,0.0
1650,,Swiss Grand Prix,Monaco Grand Prix,6.0,65.0,997.0,997.0,0.0
1651,438.0,VICPROP,VICProp,6.0,4.0,34857.0,34857.0,1.0
1652,,Fishing,"Transport, storage and communications",5010.0,10808.0,225363.0,225363.0,0.0
1653,,Vanuatu,Tuvalu,414.0,368.0,81106.0,81106.0,0.0
1654,,IC.GOV.DURS.ZS,IC.CUS.DURS.EX,6.0,6.0,373.0,373.0,0.0
1655,449.0,Propertyau,Property,1.0,8.0,34857.0,34857.0,1.0
1656,,GE,UG,2409.0,20601.0,671205.0,671205.0,0.0
1657,264.0,"Round Rock, TX","Round Rock, TX 78682",1.0,1.0,22000.0,22000.0,1.0
1658,,"Bottled beverages, including water, sodas, juices, etc.",Caribbean,1147.0,13021.0,399918.0,399918.0,0.0
1659,,PSE,KHM,285.0,567.0,15736.0,15736.0,0.0
1660,,"Integrated household survey (IHS), 2010","Income tax registers (ITR), 2012",4.0,1.0,263.0,263.0,0.0
1661,,gn,sw,1.0,3.0,85881.0,85881.0,0.0
1662,,Other machine operators and assemblers,Faith healers,22.0,11.0,41544.0,41544.0,0.0
1663,,AvgAnnCrdRate,AgeAdjMean,832.0,10875.0,403984.0,403984.0,0.0
1664,4029.0,"Esq., Attorney at Law","Esq., Attorney-At-Law",2.0,3.0,374362.0,374362.0,1.0
1665,,mining_manufacturing_utilities_isic_c_e,manufacturing_isic_d,9234.0,9191.0,73645.0,73645.0,0.0
1666,,Y,A,8288.0,8892.0,374362.0,374362.0,0.0
1667,988.0,China,CN,1.0,1.0,152.0,152.0,1.0
1668,,DE,OH,26.0,26.0,11106.0,11106.0,0.0
1669,611.0,KENTUCKY,KY,72.0,155.0,374362.0,374362.0,1.0
1670,,FRMT,COLM,77602.0,51983.0,3313625.0,3313625.0,0.0
1671,,21/09/2012,20/08/2010,45.0,45.0,8190.0,8190.0,0.0
1672,,742,923,810.0,768.0,64618.0,64618.0,0.0
1673,,Equals: GROSS DOMESTIC PRODUCT,General government final consumption expenditure,14712.0,14201.0,188939.0,188939.0,0.0
1674,,exports_of_goods,plus_statistical_discrepancy,9268.0,4773.0,188939.0,188939.0,0.0
1675,267.0,Healthcare Services;Restaurant/Food Services;Food and Beverage Production,Healthcare Services Restaurant/Food Services Food and Beverage Production,1.0,54.0,22000.0,22000.0,1.0
1676,,Newark,Elora,3.0,1.0,24591.0,24591.0,0.0
1677,,"Financial Institutions, Department of","Science Center, California",114.0,307.0,346018.0,346018.0,0.0
1678,,Democratic Republic of the Congo,Senegal,46.0,46.0,9234.0,9234.0,0.0
1679,,SLOVAKIA,CZECH REPUBLIC,14.0,18.0,374362.0,374362.0,0.0
1680,,Belarus,Austria,1785.0,6424.0,320551.0,320551.0,0.0
1681,,Rape,Prostitution,184.0,242.0,63279.0,63279.0,0.0
1682,,LAFCA Award,Best First Film,2.0,1.0,331.0,331.0,0.0
1683,,United Kingdom,Serbia,245246.0,1124.0,515738.0,515738.0,0.0
1684,,LGBTQ-Sci-Fi-Book-Crew,FoundingMoms,1.0,5.0,5807.0,5807.0,0.0
1685,,Croatia,Slovakia,73.0,1.0,129971.0,129971.0,0.0
1686,390.0,Real Estate/Property Management Business Services - Other Other/Not Classified,Real Estate/Property Management;Business Services - Other;Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
1687,,Oklahoma,Vermont,1.0,1.0,52.0,52.0,0.0
1688,4068.0,IN HOUSE COUNSEL,In house counsel for employer,10.0,1.0,374362.0,374362.0,1.0
1689,,Alabama,Oklahoma,32.0,48.0,2720.0,2720.0,0.0
1690,,NM,OR,5551.0,14599.0,943111.0,943111.0,0.0
1691,,Albania,Lithuania,414.0,234.0,80583.0,80583.0,0.0
1692,,"10,76","7,30",2.0,1.0,595971.0,595971.0,0.0
1693,3887.0,"Sr. Counsel, Gibney, Anthony & Flaherty LLP","Senior Counsel, Gibney, Anthony & Flaherty LLP",5.0,59.0,374362.0,374362.0,1.0
1694,,NJ,AL,48.0,48.0,2720.0,2720.0,0.0
1695,,Bahamas,Chile,32.0,334.0,515738.0,515738.0,0.0
1696,,Massachusetts,Oklahoma,11.0,17.0,910.0,910.0,0.0
1697,3137.0,Isle Of Wight,Isle of Wight,2.0,5.0,50000.0,50000.0,1.0
1698,,Apalta,Lemesos,12.0,1.0,129971.0,129971.0,0.0
1699,,lb,ig,6.0,2.0,85881.0,85881.0,0.0
1700,335.0,Advertising and PR Services Management Consulting Services Other/Not Classified,Advertising and PR ServicesManagement Consulting ServicesOther/Not Classified,2.0,4.0,22000.0,22000.0,1.0
1701,,Outer Mission,Treasure Island,2242.0,81.0,198900.0,198900.0,0.0
1702,,Germany,Mauritania,7941.0,8.0,515738.0,515738.0,0.0
1703,,USA,Austria,1.0,1.0,20.0,20.0,0.0
1704,,"2,11",24,1.0,104.0,227092.0,227092.0,0.0
1705,,ROSE CITY PARK,GRESHAM - HOLLYBROOK,441.0,1.0,59853.0,59853.0,0.0
1706,665.0,TEXAS,TX,6682.0,10782.0,374362.0,374362.0,1.0
1707,,TLS,NGA,34.0,20.0,15736.0,15736.0,0.0
1708,,"5,4","3,7",8.0,1.0,258.0,258.0,0.0
1709,864.0,White/Ginger,Ginger/White,13.0,10.0,82545.0,82545.0,1.0
1710,,Norway,Grenada,46.0,46.0,9234.0,9234.0,0.0
1711,,Percent,Ratio,3253.0,66.0,11106.0,11106.0,0.0
1712,,Ground,Fairy,32.0,17.0,800.0,800.0,0.0
1713,,Forgery,"Assault, Simple",2523.0,4952.0,82958.0,82958.0,0.0
1714,,KGZ,MOZ,4.0,3.0,59228.0,59228.0,0.0
1715,,Mississippi,Wisconsin,78.0,214.0,10621.0,10621.0,0.0
1716,,Construction & Farm Machinery & Heavy Trucks,Specialty Chemicals,3.0,4.0,505.0,505.0,0.0
1717,3051.0,NE,NEBRASKA,580.0,656.0,374362.0,374362.0,1.0
1718,,Hawaii,Arizona,24.0,24.0,1224.0,1224.0,0.0
1719,,a1050000004VXDg,a1050000002Yb4b,5.0,12.0,4861.0,4861.0,0.0
1720,,Local365 Youth (age 13-17 riders),Republic Rider (Annual),3.0,73.0,649231.0,649231.0,0.0
1721,,"Assault, Simple",Curfew,4525.0,144.0,64618.0,64618.0,0.0
1722,,North Chicago,Chicago Heights,1.0,2.0,16330.0,16330.0,0.0
1723,280.0,Advertising and PR ServicesManagement Consulting ServicesBusiness Services - Other,Advertising and PR Services Management Consulting Services Business Services - Other,18.0,17.0,22000.0,22000.0,1.0
1724,986.0,China,CN,51.0,1.0,25090.0,25090.0,1.0
1725,,Annual (Cincy Red Bike),Annual (Denver Bike Sharing),51.0,131.0,649231.0,649231.0,0.0
1726,3827.0,bra,BRA,14.0,3073.0,463231.0,463231.0,1.0
1727,,LA,IA,96.0,32.0,2720.0,2720.0,0.0
1728,,q16HiringManager,q12JobCritCompCulture,2.0,1.0,452.0,452.0,0.0
1729,446.0,Kay,Kaye,360.0,3.0,34857.0,34857.0,1.0
1730,,NORTH TABOR,GRANT PARK,407.0,218.0,61497.0,61497.0,0.0
1731,,Jewish/Kosher,Thai,5531.0,5525.0,399918.0,399918.0,0.0
1732,,French,New Zealand,12.0,1.0,208.0,208.0,0.0
1733,3721.0,SOFT COATED WHEATON TERRIER,Soft Coat Wheaten Terrier,7.0,11.0,82545.0,82545.0,1.0
1734,4319.0,Coliseum Theatre,Coliseum Theater,6.0,6.0,806179.0,806179.0,1.0
1735,,Brazil,Kenya,407.0,414.0,81106.0,81106.0,0.0
1736,,France,Sweden,1.0,1.0,20.0,20.0,0.0
1737,,Cameroon,Sierra Leone,937.0,4669.0,165808.0,165808.0,0.0
1738,,ROCK,16TH,66619.0,92903.0,3313625.0,3313625.0,0.0
1739,4514.0,OREGON,OR,620.0,520.0,374362.0,374362.0,1.0
1740,,Norway,Sint Maarten (Dutch part),368.0,88.0,73646.0,73646.0,0.0
1741,,balance_of_payments_volume_of_exports,other_financial_corporations_other_banking_nonbank_financial_institutions_increase_in_total_assets,4818.0,289.0,884244.0,884244.0,0.0
1742,29.0,DELAWARE,DE,385.0,633.0,374362.0,374362.0,1.0
1743,,IL,LA,15.0,15.0,626.0,626.0,0.0
1744,,"5,8","6,5",7.0,2.0,258.0,258.0,0.0
1745,3140.0,Tyne And Wear,Tyne and Wear,386.0,147.0,50000.0,50000.0,1.0
1746,2784.0,Municipal Auditorium,Municipal Theatre,30.0,2.0,21607.0,21607.0,1.0
1747,,mining_manufacturing_utilities_isic_c_e,manufacturing_isic_d,9089.0,9046.0,72485.0,72485.0,0.0
1748,,CVD8_0,CAN2_2,55.0,1300.0,403984.0,403984.0,0.0
1749,,California Other,Long Island,3516.0,771.0,150930.0,150930.0,0.0
1750,4476.0,MASSACHUSETTS,MA,7240.0,6021.0,374362.0,374362.0,1.0
1751,,Côtes du Jura,Frankland River,28.0,20.0,129971.0,129971.0,0.0
1752,,HOLLYWOOD,MT TABOR,504.0,688.0,80256.0,80256.0,0.0
1753,327.0,Insurance Healthcare Services,InsuranceHealthcare Services,1.0,4.0,22000.0,22000.0,1.0
1754,,Japan,Chile,2.0,5816.0,150930.0,150930.0,0.0
1755,,Greece,Italy,884.0,23478.0,150930.0,150930.0,0.0
1756,,Montreal,Midrand,1.0,1.0,73.0,73.0,0.0
1757,,"5,21","1,6",8.0,54.0,223379.0,223379.0,0.0
1758,,Most plan members covered by Social Security (each participating district decides their own SS participation).,Plan members not covered by Social Security,16.0,688.0,2720.0,2720.0,0.0
1759,,Pre-permit (Operational) / Second Compliance Inspection,Pre-permit (Non-operational) / Re-inspection,46.0,294.0,399918.0,399918.0,0.0
1760,,NJ,MA,3.0,23.0,558.0,558.0,0.0
1761,,Florida,Oregon,39.0,15.0,910.0,910.0,0.0
1762,,New Jersey,Los Angeles City,48.0,48.0,2720.0,2720.0,0.0
1763,,PHL,ZWE,17.0,10.0,2772.0,2772.0,0.0
1764,,"Manufacturing, mining and quarrying and other industrial activities",Less: Financial intermediation services indirectly measured (FISIM),2906.0,481.0,68023.0,68023.0,0.0
1765,,Luis Dosal,Estadio Castelao,4.0,8.0,4572.0,4572.0,0.0
1766,,530,630,1385.0,1030.0,73590.0,73590.0,0.0
1767,,New York,West Virginia,549.0,51.0,7930.0,7930.0,0.0
1768,,Zambia,Anguilla,403.0,368.0,79422.0,79422.0,0.0
1769,3063.0,RI,RHODE ISLAND,280.0,329.0,374362.0,374362.0,1.0
1770,,X03,Y04,33.0,33.0,2117.0,2117.0,0.0
1771,,India,Israel,8.0,630.0,150930.0,150930.0,0.0
1772,,Myanmar (Burma),Zambia,25.0,124.0,15736.0,15736.0,0.0
1773,,026D,011E,2.0,5.0,198900.0,198900.0,0.0
1774,,CONCORDIA,POWELHST-GILBRT,997.0,3084.0,82958.0,82958.0,0.0
1775,,Kentucky,Colorado,24.0,24.0,1224.0,1224.0,0.0
1776,,I-ABBREVIATION,I-FORMULA,70.0,430.0,662207.0,662207.0,0.0
1777,,Republic of Moldova,2,393.0,13.0,191325.0,191325.0,0.0
1778,,Poland,Mauritius,368.0,368.0,73645.0,73645.0,0.0
1779,,29,3,5.0,308.0,191325.0,191325.0,0.0
1780,,North Chicago,San Francisco,1.0,1.0,13.0,13.0,0.0
1781,,total_economy,manufacturing_d,71763.0,45974.0,595971.0,595971.0,0.0
1782,,DIA4_0,NPAW11_2,1332.0,1740.0,403984.0,403984.0,0.0
1783,,Local_08,Local_11,27.0,2.0,425.0,425.0,0.0
1784,,Washington,Tennessee,7231.0,3304.0,359836.0,359836.0,0.0
1785,,tk,ka,3.0,29.0,85881.0,85881.0,0.0
1786,,204,HP4,3.0,3.0,73590.0,73590.0,0.0
1787,,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,75.0,831.0,8406.0,8406.0,0.0
1788,,LITTER,MATTRESS,1234.0,4.0,564403.0,564403.0,0.0
1789,,Dog,Livestock,44242.0,9.0,78256.0,78256.0,0.0
1790,,Layer 2 Down,End,118.0,30.0,1296.0,1296.0,0.0
1791,,LVA,JAM,1.0,1.0,2031.0,2031.0,0.0
1792,,B.6n,B.8g,8390.0,10253.0,215337.0,215337.0,0.0
1793,,Former Czechoslovakia,British Virgin Islands,168.0,368.0,73646.0,73646.0,0.0
1794,2732.0,Auditorium Parco della Musica,Auditorium Parco della Musica - Santa Cecilia Hall,3.0,1.0,21607.0,21607.0,1.0
1795,4331.0,Festival Theatre,Festival Theater,4.0,8.0,806179.0,806179.0,1.0
1796,,YouTubeFrontEnd,ATS/5.3.0,42.0,2.0,1781.0,1781.0,0.0
1797,,"10,8","6,4",1.0,4.0,258.0,258.0,0.0
1798,,Germany FR,Angola,19.0,2.0,4572.0,4572.0,0.0
1799,,BHUTAN,INDONESIA,1.0,78.0,374362.0,374362.0,0.0
1800,,Subvention contracts with private/non-profit entity/agency,Prison Industry Authority (PIA),28.0,11602.0,346018.0,346018.0,0.0
1801,,HUNGARY,BANGLADESH,4454.0,6294.0,884244.0,884244.0,0.0
1802,,620,800,505.0,494.0,61779.0,61779.0,0.0
1803,2990.0,WASHINGTON,WA,8853.0,8318.0,374362.0,374362.0,1.0
